dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.944471,2.631857,6.897802,0.189504,-0.745515,-0.000000,5.418524
0.020000,7.946834,2.629084,6.901443,0.174594,-0.745515,-0.000000,5.417755
0.020000,7.948999,2.626540,6.904786,0.159684,-0.745515,0.000000,5.417050
0.020000,7.950970,2.624220,6.907830,0.144773,-0.745515,-0.000000,5.416409
0.020000,7.952749,2.622124,6.910577,0.129863,-0.745515,0.000000,5.415831
0.020000,7.954331,2.620258,6.913025,0.114953,-0.745515,0.000000,5.415317
0.020000,7.955720,2.618618,6.915175,0.100042,-0.745515,0.000000,5.414866
0.020000,7.956916,2.617204,6.917027,0.085132,-0.745515,0.000000,5.414478
0.020000,7.957920,2.616017,6.918580,0.070222,-0.745515,-0.000000,5.414153
0.020000,7.958731,2.615058,6.919836,0.055312,-0.745515,0.000000,5.413890
0.020000,7.959348,2.614326,6.920793,0.040401,-0.745515,-0.000000,5.413690
0.020000,7.959773,2.613823,6.921452,0.025491,-0.745515,0.000000,5.413552
0.020000,7.960006,2.613548,6.921812,0.010581,-0.745515,-0.000000,5.413477
0.020000,7.960074,2.613467,6.921918,0.000000,-0.529032,10.824148,5.413455
0.020000,7.960074,2.613467,6.921918,0.000000,0.000000,26.451610,5.413455
0.020000,7.960074,2.613467,6.921918,0.000000,0.000000,0.000000,5.413455
